Unnamed: 0,word1,word2,class
6491,mqxu,xaNdaH,1
6492,rakwa,mAMsena,2
6493,na,avApya,3
6494,xravya,wyAge,3
6495,aXyAya,aRtakam,3
6496,roga,AxayaH,1
6497,na,safKyeyam,3
6498,a,ninxiwaH,3
6499,Svaw,qwO,3
6500,SuBa,aSuBam,2
6501,roga,pIdiwAw,3
6502,awi,wvarayA,3
6503,A,lakRya,3
6504,xivya,ganXarvAH,3
6505,Awwa,guNAH,1
6506,mahA,rujam,1
6507,awi,samayaM,0
6508,janayiwu,kAmaH,1
6509,Asakwa,manAH,1
6510,svargIya,suKEH,3
6511,rAja,nIwim,3
6512,sa,svexaH,1
6513,capala,bAlA,3
6514,ava,mAniwaH,3
6515,uw,mugXA,3
6516,ruci,puruRa,3
6517,sa,prapunAdabIjaM,1
6518,su,xUre,3
6519,xaSa,lakRam,1
6520,AkASa,Awma,1
6521,wapa,anviwam,3
6522,mUla,hewavaH,3
6523,Sawa,sahasrANi,3
6524,kamalA,Alaye,1
6525,kqSa,BqwyaH,1
6526,kalpanA,AxO,1
6527,avinASa,nAmaXeyaH,1
6528,a,vixyamAnaHmiwraM,1
6529,sva,newrAByAm,3
6530,meGa,svanAH,1
6531,pravqxXa,amarRaH,1
6532,kAma,AwmanaH,1
6533,yaw,mqwyo,3
6534,viviXa,ORaXAH,3
6535,laGu,ASI,1
6536,avyakwa,jAH,3
6537,sAgara,paryanwAm,1
6538,uFCa,vqwweH,1
6539,viRaya,pravAlAH,3
6540,manxa,BAgye,3
6541,na,arWAH,1
6542,mahA,lifgaH,1
6543,sa,wElam,1
6544,yaWA,waWyam,0
6545,xuryoXana,AxiBiH,1
6546,raWAfga,pANim,1
6547,nava,AgawaH,3
6548,inxra,AxIn,1
6549,maxana,viRtaH,3
6550,AXAra,BUwam,3
6551,AsvAxa,viXuraM,3
6552,vraNa,parIkRAyE,3
6553,na,jAnanwaH,3
6554,na,SraxXayA,1
6555,su,palAyanam,3
6556,vi,namra,3
6557,paFca,ucCriwam,1
6558,sva,AvAsam,3
6559,Bagavaw,BakwaH,3
6560,praBava,niXAnam,1
6561,kulyA,nirmANam,3
6562,maha,Awmane,3
6563,wyakwa,jIviwAH,1
6564,prawi,vAwam,0
6565,Soka,saMvignA,3
6566,sa,vasiRTAH,1
6567,Gora,rUpEH,1
6568,SAnwa,mawiBiH,1
6569,BUwa,sAkRikaH,3
6570,bAhu,maXyAni,1
6571,vi,ciwraH,3
6572,amqwa,upamam,1
6573,kumBakarNa,purassarAH,1
6574,rAjya,viBraRtam,3
6575,wri,sUwreNa,3
6576,kRawa,vikRawaH,3
6577,jvara,AkrAnwaH,3
6578,eka,rAwrikAH,1
6579,avagAhana,nivarwiwena,3
6580,paya,arWiBiH,1
6581,hIna,BAgyaH,1
6582,yaWA,balam,0
6583,xuKa,Arwa,3
6584,mAwrA,sparSAH,3
6585,kaWA,SIlO,1
6586,prawiGAwa,SawEH,1
6587,wri,Sirasam,1
6588,xagXa,muKInAm,1
6589,waw,viRaya,3
6590,BiRak,xqRtaH,3
6591,pUrva,aByAseRu,3
6592,Suci,smiwe,1
6593,vyavasAya,awmikA,1
6594,a,jaraH,1
6595,A,janmana,3
6596,nir,avagrahaH,1
6597,Bqgu,AxyAH,1
6598,kAma,AwmanA,1
6599,kqwa,Awmasu,1
6600,a,qNam,1
6601,na,nAWam,3
6602,mqwa,SarIram,3
6603,SAswra,AxIni,1
6604,kAnwi,vihInam,3
6605,viXi,liKiwam,3
6606,kroXa,agniH,3
6607,sam,aBavaw,3
6608,maMgala,vyavasWAm,3
6609,kqwa,pravAsaH,1
6610,nir,malyam,1
6611,nERkamrya,sixXiM,1
6612,nir,ASriwO,1
6613,su,saMyoga,3
6614,xAna,prawigrahe,2
6615,Sawa,sahasraM,1
6616,sa,wikwO,1
6617,koSa,mUlAH,1
6618,yojanA,pUrvakam,1
6619,ofkAra,AxyAH,1
6620,kARTa,maFjURA,3
6621,Saswra,kRaweRu,3
6622,Binna,aBiRekaH,1
6623,niR,kriyaH,1
6624,kARAya,vAsasaH,1
6625,prasanna,vaxanaH,1
6626,rAjan,wejaH,3
6627,ahnika,Axim,1
6628,mahaw,ojasaH,1
6629,gawa,saMjFa,1
6630,xeva,kanyAm,3
6631,vilAsa,ceRtABiH,3
6632,sa,saf?kocaM,1
6633,saM,BUwaH,3
6634,yoga,saMsixXaH,3
6635,sarva,ISvaraH,3
6636,axBuwa,xarSanAH,1
6637,mahaw,brAhmaNaH,3
6638,sarva,XanvinAm,3
6639,mahA,BAgEH,1
6640,gaNa,muKyAH,3
6641,iwyAxi,vacoBi,3
6642,kleSa,bahule,1
6643,Xana,kAraNAw,3
6644,svIkqwi,arWam,3
6645,hawa,svaswiH,1
6646,sarva,nirmmAlyam,3
6647,parama,iSvAsaH,1
6648,snAna,SIlaH,1
6649,maxya,varjAn,1
6650,paNdiwa,balarAmasya,3
6651,aSIwi,muxrAwmakam,1
6652,ucca,aXikAriNAm,3
6653,nqpa,SAsanam,3
6654,Awma,mUlaM,1
6655,mahA,wejA,1
6656,vi,sqwAH,3
6657,BEkRya,vqwwim,1
6658,SuRka,marusWale,3
6659,ekAxaSan,AwmA,1
6660,pApa,yoniwaH,3
6661,guNa,aguNO,2
6662,jFAna,inXiwaM,1
6663,Xana,aXipaH,3
6664,saMprakIrNa,inxriyaH,1
6665,nihiwa,bANaH,1
6666,ceRtA,AwmanaH,1
6667,sa,SoNiwam,1
6668,siMha,anwareNa,3
6669,vAswu,lakRmIm,2
6670,SarIra,sAmarWyam,3
6671,sAra,asAraM,2
6672,sam,graswA,3
6673,naSvara,SarIrasya,3
6674,AhAra,rasAw,3
6675,pra,SriwaM,3
6676,liyU,mahoxayasya,3
6677,sapwan,qRayaH,3
6678,su,rakRiwaM,3
6679,saw,AcAriNaH,1
6680,garBa,gqhe,3
6681,mecaka,praBAH,3
6682,xvi,guNa,3
6683,waw,baMXanAw,3
6684,kqRNa,varNaH,1
6685,sa,OwsukyAm,1
6686,mUwra,purIRaM,2
6687,maxira,unmawwAH,3
6688,xvi,jAwiRu,1
6689,xur,xEvawaH,1
6690,bahu,uxaraM,1
6691,kaMsa,rAjaH,3
6692,xarSayiwu,kAmO,1
6693,maha,AwmanaH,3
6694,BUri,Bojanam,3
6695,Xarma,aXarmeNa,2
6696,xuR,karma,3
6697,wriRaRtiviXa,vikalpaH,3
6698,rUpa,yOvanam,2
6699,SApa,AxiRu,1
6700,na,Uhyam,3
6701,cakiwa,gawiH,1
6702,guNa,ASrayAH,1
6703,sama,saMhananaH,1
6704,sura,uwwamam,3
6705,agni,xevaH,3
6706,jiwa,xEvawaH,1
6707,sAnwva,pUrvam,1
6708,sa,xveRaH,1
6709,para,prayukwaM,3
6710,upa,ASriwAH,3
6711,viRvak,moha,3
6712,jIvaw,vawsAM,1
6713,sahasra,kavacasya,1
6714,XyAna,mArgaM,3
6715,bANa,prayogam,3
6716,ni,hawya,3
6717,SaMpena,AKyA,1
6718,kAla,coxiwaH,3
6719,Bavaw,arWam,3
6720,xqDa,BakwiM,1
6721,kAka,AxayaH,1
6722,sWira,maryAxAH,1
6723,jAwi,anwEH,1
6724,pUrNa,woyA,1
6725,awi,viRAn,1
6726,anna,Axyam,1
6727,ku,xeSaM,3
6728,sa,vimarSam,1
6729,vyawIwa,prAyam,3
6730,na,sahayAnAm,3
6731,jFAwa,wawwvA,1
6732,paMka,lipwam,3
6733,eka,paWaM,3
6734,niyawa,AwmaBiH,1
6735,BikRu,rUpeNa,1
6736,kaRta,wapasaM,1
6737,hiwa,buxXayaH,1
6738,nir,BogaH,1
6739,agni,jyowiH,3
6740,nikqwi,jIvanaH,1
6741,saM,nipAwaH,3
6742,mArga,guNAH,3
6743,bidAla,kubjAH,1
6744,SAnwa,buxZXiH,1
6745,sa,wAdanaM,1
6746,pari,gqhya,3
6747,sa,bAnXavam,1
6748,awi,kqSaM,3
6749,xravya,yajFAH,1
6750,ciwra,varNena,3
6751,grAsa,AcCAxanam,2
6752,rahasya,BANdam,3
6753,prawi,akRaram,0
6754,baka,pawiH,3
6755,xruwa,anwaHkaraNa,1
6756,Bogya,Awmani,1
6757,sa,vinoxam,1
6758,vAk,cawurWI,1
6759,sa,GqwaH,1
6760,paFca,rasAni,1
6761,rakRaNa,viRaye,3
6762,sa,romAMcam,1
6763,manxa,XIH,1
6764,upa,BojyAH,0
6765,mahaw,XUrwaH,3
6766,SAswra,saMmohAw,3
6767,SarA,Sari,1
6768,saMGarRa,SIlAH,1
6769,Apwa,kirItinam,1
6770,vi,BUwiBiH,3
6771,gafgA,praBqwayaH,1
6772,mahA,javEH,1
6773,SuBa,nAmaXeya,3
6774,SAnwa,cewasA,3
6775,sa,sinXuvAraH,1
6776,sa,uxarA,1
6777,sa,Awafka,1
6778,AMgla,BARAm,3
6779,iwi,AxiBi,1
6780,sa,viRA,1
6781,su,prasWAnAH,1
6782,SreRTa,janeRu,3
6783,xur,BAgyasya,1
6784,wri,pAxikAyAm,1
6785,Bavaw,pawnI,3
6786,nir,viGna,1
6787,sa,samBramam,1
6788,yaWA,ukwaM,0
6789,nyaswa,musale,1
6790,BAryyA,vivarjjiwaH,1
6791,grAha,AxiByaH,1
6792,priya,xarSanaH,1
6793,nir,viGnam,1
6794,cawuHRaRti,paxe,3
6795,sa,anukroSaH,1
6796,wiwwira,kalmARAn,1
6797,warRa,AwmakAw,1
6798,kArya,niRTayA,3
6799,anu,ciwam,3
6800,rAya,mahoxaya,3
6801,anuvAka,hawA,3
6802,Rat,qwu,1
6803,rAjakula,vqwwAnwam,3
6804,iwi,AxiBiH,1
6805,SoNiwa,nimnagAsu,3
6806,Pala,hewavaH,1
6807,loBa,AviRtasya,3
6808,Xqwa,jani,1
6809,xqDa,vrawaH,1
6810,pra,pUrNam,3
6811,sa,ceRtaH,1
6812,xqRta,vikramAn,1
6813,a,wiWIn,1
6814,saM,AhiwaH,3
6815,na,cEwanyam,3
6816,kqRNa,varNAH,1
6817,svarNa,manxiram,3
6818,amqwa,saMyukwaM,3
6819,sammAna,samArohaH,3
6820,nir,BIkaH,1
6821,asura,niScayAn,1
6822,sa,rawnaH,1
6823,wrE,vixyeByaH,1
6824,haswi,mexaH,3
6825,hanwu,kAmasya,1
6826,vasumAna,prameyaH,1
6827,jiwa,inxriyAn,1
6828,XyAna,niScayaH,3
6829,praWama,SreNyAH,3
6830,prasava,AwmawA,1
6831,BIwa,BIwaH,3
6832,kAma,rUpam,1
6833,yaWA,vqwwam,0
6834,sa,wrAsam,1
6835,sva,kanxare,3
6836,kaMxarpakewu,nAmnA,1
6837,vana,praxeSaH,3
6838,arWa,paraH,1
6839,gopa,kanyakAH,3
6840,niH,AwmavAn,3
6841,cAra,niwyAH,3
6842,nAnASaswra,praharaNAH,1
6843,asmaw,paramaH,1
6844,mqga,anwikam,3
6845,mahA,ASrayaM,1
6846,na,sUcayiwvA,3
6847,kati,nibaxXAni,1
6848,prApwa,avasaraH,1
6849,vyAxiwa,AsyaH,1
6850,awi,GAwam,3
6851,mahaw,balena,1
6852,xur,aXiRTiwAw,3
6853,a,wiWayaH,1
6854,anila,aSanAH,1
6855,suKyAwa,nAmA,1
6856,pUrva,jaM,3
6857,Kadga,SArfgakam,2
6858,paFcan,afgulam,3
6859,arWa,kArSyam,3
6860,SIwala,peyam,3
6861,yaWA,vqwwaM,0
6862,mAna,XmAwaH,3
6863,viMSawi,saMKyAkAnAm,3
6864,pavana,upameyaH,1
6865,vikqwa,AnanAH,1
6866,su,sahAyasya,1
6867,BUmi,AxInAM,1
6868,jiwa,inxriyaH,1
6869,viRNu,AxeH,1
6870,hasaw,muKaH,1
6871,sa,SriyaH,1
6872,BAgya,SAlI,1
6873,vicAra,saMmUDaH,3
6874,nirvApiwa,xIpaH,1
6875,na,kAraNIyaH,3
6876,vi,XarmANaM,1
6877,nArafgaka,PalAnAm,3
6878,niwya,uxyukwaH,3
6879,sa,BUmiH,1
6880,aXikAra,pUrNAm,3
6881,cawur,BujaH,1
6882,saMpra,sakwAH,3
6883,waWA,viXaH,1
6884,caliwa,smqwiH,1
6885,para,wanwri,3
6886,inxriya,gocarAH,3
6887,nis,sawwvaH,1
6888,janman,anXa,3
6889,swabXakarNa,nAmA,1
6890,A,bAlyAw,0
6891,ajA,pAlakEH,3
6892,niR,prawivacanam,1
6893,kalka,AcCAxiwe,3
6894,ganwu,kAmAm,1
6895,saha,annAH,1
6896,AhAra,mUlAByAM,1
6897,nIla,nivasanA,1
6898,anya,xiSi,3
6899,hqxaya,gaweH,3
6900,hIna,koSaH,1
6901,bOxXa,BikRum,3
6902,sa,leKanI,3
6903,xroNa,sAgare,3
6904,mahaw,kAyam,1
6905,cAra,cakRuRA,3
6906,jiwa,inxriya,1
6907,pra,Xvaswe,3
6908,garBiNI,sahaXarmiNA,3
6909,pApa,AcAreNa,3
6910,vi,karNaH,1
6911,jAwa,SraxXayA,1
6912,su,vihiwO,3
6913,prajvaliwa,newraH,1
6914,buxXi,vivekam,2
6915,mahaw,bAho,1
6916,siMha,vikramaH,1
6917,kuSala,upapannAH,3
6918,vimUDa,AwmA,1
6919,anwa,walAw,3
6920,xuRta,amAwyena,1
6921,nava,yugasya,3
6922,xvAwriMSaw,haswakam,3
6923,praSAnwa,cewAH,1
6924,mahA,qRINAm,3
6925,xaSa,lalanA,3
6926,xvi,jAwInAM,1
6927,na,sawkqwam,3
6928,na,SlIlawAyA,3
6929,vi,ninxakaH,3
6930,pAFca,BOwikam,3
6931,prawi,varRam,0
6932,na,sAmayikaH,3
6933,cawur,xaMRtraH,1
6934,nyAya,priyaH,1
6935,awi,wejaH,3
6936,viwwa,vimUDA,3
6937,kArya,vyApqwa,3
6938,sa,afgAn,1
6939,saMyawa,vrawO,1
6940,cUrNa,cUrNam,3
6941,yaWA,SAswraM,0
6942,awi,kramaNam,3
6943,saha,yajFAH,1
6944,saGana,vanam,3
6945,na,cinwyaH,3
6946,saMsakwa,manasaH,1
6947,mohanapura,AKyam,1
6948,yaw,mUlaH,1
6949,gqha,Agawe,3
6950,buxXi,yogam,3
6951,uxyawa,kArmukAn,1
6952,sa,SokaH,1
6953,uwwama,ojAH,1
6954,Arxra,pANiH,1
6955,cariwa,vrawaH,1
6956,parivrAjaka,rUpeNa,1
6957,aBi,jFAwam,3
6958,su,puwram,3
6959,waWA,viXeRu,1
6960,nis,kriyANAM,1
6961,varXiwa,praBA,1
6962,visPAriwa,IkRaNaH,1
6963,cAwuH,mAsyAni,1
6964,sa,nirvexam,1
6965,hewu,vyaFjanEH,3
6966,sarvawo,muKam,1
6967,pra,jvalan,3
6968,pATaka,nAmnI,1
6969,wulya,rUpam,3
6970,na,SeRawaH,3
6971,su,wapwam,3
6972,pqWak,viXam,1
6973,vi,jayaM,3
6974,sarva,avasWaM,3
6975,ekaxeSa,kriyaH,1
6976,kqwwa,xehAH,1
6977,sa,laliwam,1
6978,XAnya,Axi,1
6979,jFAna,asinA,3
6980,vikAra,AwmA,1
6981,mokRa,upAyaM,3
6982,na,kAlinAm,3
6983,sixZXa,saMKyAM,1
6984,vyUDa,uraskAH,1
6985,aruNa,ABaM,1
6986,viRama,AgawEH,3
6987,sa,pattena,1
6988,a,mUrwawvam,3
6989,maXura,pralApAH,1
6990,saMkata,graswA,3
6991,viSiRta,buxXIn,1
6992,vigawa,XEryam,1
6993,kAla,anwariwam,3
6994,vi,jFAnaM,3
6995,rakwa,vAsAH,1
6996,pari,jFAnaM,3
6997,sa,lakRaNam,1
6998,vasA,sAwmyAH,1
6999,awi,kqSaH,3
7000,manuRya,apasaxAH,3
7001,sva,arWAya,3
7002,xur,XarRa,1
7003,puRpa,BaraNEH,3
7004,na,niyawaM,3
7005,anumAna,gamyAnAM,3
7006,puruRa,pramANaM,1
7007,gqhIwa,aswraH,1
7008,XAraNA,yukwaH,3
7009,wyakwa,XarmANaH,1
7010,vArwA,mUlaH,1
7011,mAyA,yuxZXena,3
7012,jAwa,viSvAsaH,1
7013,aswra,prayogam,3
7014,laGu,SiSuH,3
7015,AsvAxyawA,viSeRam,3
7016,Xarma,XvajAnAM,1
7017,yukwa,AcAraM,1
7018,xAnava,aXipaH,3
7019,nAnA,gAlikAH,3
7020,vARpa,pqRaw,3
7021,SraxXA,pUrvakam,1
7022,rAjanIwi,kAryANi,3
7023,lohiwa,grIvaH,1
7024,sanXi,CexaH,3
7025,mArxava,upewe,3
7026,eka,niScayam,1
7027,cawurviXa,vikalpAH,3
7028,an,aGa!,1
7029,wri,aheNa,3
7030,vAyu,Axi,1
7031,aBisaMXi,pUrvakaM,1
7032,kupiwa,akupiwasya,3
7033,AmAwisAra,rogeNa,3
7034,eka,veNIm,3
7035,awi,sOkRmyAw,3
7036,su,maXura,3
7037,koTa,asramaNdalam,2
7038,kqwa,prawijFA,1
7039,nixrA,magnO,3
7040,paxma,Axi,1
7041,kqwa,SramaH,1
7042,buxXi,pUrveNa,1
7043,gawa,xine,3
7044,jAwa,mUlaH,1
7045,wrewA,AxiRu,1
7046,vi,smqwam,3
7047,xAru,parvawakaH,3
7048,SuxXAnwa,nAmni,1
7049,sapwa,[aXika]xaSaM,3
7050,parikliRta,manAH,1
7051,Ananxa,AplAviwa,3
7052,sam,amAnayaw,3
7053,a,Xanasya,1
7054,xvi,jAwe,1
7055,sva,Xarme,3
7056,su,SAsiwA,3
7057,sa,nirNayAH,1
7058,miwra,amiwraM,2
7059,SraxXA,aSraxXe,2
7060,xUra,praxeSe,3
7061,lIDa,KAxiwAw,2
7062,Bagna,manoraWAyAH,3
7063,pArSva,upagrahaNe,3
7064,na,priyam,3
7065,saM,viBAgI,1
7066,wIkRNa,wuNdaM,1
7067,xaNda,saMjFA,1
7068,sa,ceRtam,1
7069,ucCvAsa,paramAH,1
7070,evaM,viXAnAm,1
7071,sa,viwarkam,1
7072,gupwa,rARtraH,1
7073,miSra,mahoxayaH,3
7074,aByuwWAna,aBivAxAByAM,2
7075,Bagavaw,icCA,3
7076,SArfga,aBiXAnA,1
7077,AkrAnwa,cewasam,1
7078,jvara,SCarxiH,2
7079,SiRya,vAwsalyam,3
7080,xvAxaSa,BujaM,1
7081,aBi,vyanakwi,3
7082,kIxqk,viXam,3
7083,Xarma,upasaMhiwam,3
7084,Bagna,ASaH,1
7085,PatkAra,anwAm,1
7086,na,upamA,1
7087,na,upakAriNe,3
7088,eka,rasam,3
7089,waWA,viXABiH,1
7090,xigXa,afgaH,1
7091,pariSafkiwa,muKyasya,1
7092,sa,BAgyam,1
7093,kalpa,xqRtena,3
7094,an,amAwyena,1
7095,uwpaWa,pravqwwaH,3
7096,yajFa,rUpaH,1
7097,yaWA,XarmaM,0
7098,bqhaspawi,samaH,3
7099,Xarma,sewum,3
7100,na,paTiwaH,3
7101,xvi,wrAH,1
7102,pArvaNa,SrAxXam,3
7103,pra,hqRtaH,3
7104,mqga,nayanayoH,1
7105,rasa,AwmakaH,1
7106,vixyA,Alaye,3
7107,vErAgya,ESvaryam,2
7108,sOmya,agrA,1
7109,xur,xEvena,1
7110,kRawaja,aSanAH,1
7111,ayo,muKEH,1
7112,meKala,anwe,1
7113,loka,viSruwam,3
7114,parama,arciwe,3
7115,waw,anusAram,3
7116,yaWA,suKam,0
7117,rasAyana,vEjFAnikAH,3
7118,pra,hqRte,3
7119,jvalana,praBAH,1
7120,saMcikA,Axi,1
7121,anwima,saMskArasya,3
7122,pra,kAmam,3
7123,kAFcana,afgena,1
7124,sa,pawnIkasya,1
7125,aBi,XAsyawi,0
7126,vacana,aXikAH,3
7127,pUrva,ukwena,3
7128,mahiRa,AxInAm,1
7129,na,pAwravarRI,3
7130,SApa,pariwraswA,3
7131,pracaNda,kotaraH,3
7132,avyakwa,rasAH,1
7133,sahasra,akReNa,1
7134,cOrya,GatanAm,3
7135,saha,uxarAya,1
7136,a,xAnaM,3
7137,kqwa,aBiRekaH,1
7138,a,XanEH,1
7139,krOFca,xvIpena,3
7140,kroXa,miSriwena,3
7141,na,jFAnaM,3
7142,na,mUrwo,3
7143,kqwa,saMjFam,1
7144,granWi,niRkAsiwasya,3
7145,sunxara,akRarEH,3
7146,uxgawa,prANA,1
7147,sAyam,kAlAw,3
7148,bala,kqwA,3
7149,rARtra,nivAsinaH,3
7150,acala,upamam,1
7151,pUrva,kRiwije,3
7152,kqRNa,afgaH,1
7153,nir,vyAja,1
7154,sa,arWAH,1
7155,yaWA,agni,0
7156,rARtra,anwareByaH,3
7157,upacAra,pariBraRtaH,3
7158,sWUla,sPik,1
7159,maXura,vipAkaM,1
7160,sama,xarSanaH,1
7161,yaWA,kramam,0
7162,naraka,AxyAH,1
7163,waskara,Bayam,3
7164,xAruNa,sparSaH,1
7165,kqcCra,mUwrAH,1
7166,evam,AcAraH,1
7167,a,buXaH,3
7168,Bukwavax,jane,1
7169,hqwa,svaM,1
7170,na,vaXyAH,3
7171,manWara,AxayaH,1
7172,nAman,saMyukwEH,3
7173,rUDa,BAvaH,3
7174,parivAra,AxO,1
7175,Awma,sAkRikam,1
7176,hqxaya,parivarwanAya,3
7177,aSokA,AKye,1
7178,viRaya,anwe,3
7179,viRama,svasWavqwwAnAm,1
7180,vaNik,XarmA,1
7181,yukwa,AwmA,1
7182,A,jIvanaM,0
7183,prawiRTA,Axi,1
7184,karwiwa,pakRaH,1
7185,waw,sAmanwEH,3
7186,BUmi,gahvareRu,3
7187,prabuxXa,saMjFaM,1
7188,naRta,canxrAyAM,1
7189,jFAna,yajFAH,1
7190,SAswra,xasyavaH,1
7191,rAjIva,locanaH,1
7192,Rat,afginI,1
7193,nir,xvanxvaH,1
7194,kAla,akAlO,2
7195,kAla,coxiwAH,3
7196,niH,namaskArAH,1
7197,cIna,aMSukena,3
7198,xaXimuKa,AxIn,1
7199,karNan,arjunayoHn,2
7200,iRu,aswram,2
7201,prAcya,uxIcyAH,2
7202,BIRman,xroNOn,2
7203,karNan,xuryoXanOn,2
7204,sneha,kAraNEH,2
7205,xuHKa,SokAByAM,2
7206,kAma,manyuByAM,2
7207,gIwa,vAxiwam,2
7208,janma,maraNe,2
7209,Xarma,arWO,2
7210,xeva,asuraM,2
7211,ucca,avacAH,2
7212,mqga,pakRiNAm,2
7213,vqkRa,vIruXAm,2
7214,spqhA,pASAn,2
7215,xeva,qRIn,2
7216,kroXa,harRO,2
7217,rAjasUyan,aSvameXeRun,2
7218,brahma,mqwyU,2
7219,nigraha,anugrahO,2
7220,xroNan,karNAByAmn,2
7221,SArIra,mAnase,2
7222,xroNan,BIRmAByAMn,2
7223,yoga,kRemO,2
7224,Soka,xuHKAByAM,2
7225,xevawA,awiWiBiH,2
7226,kAma,xveRO,2
7227,sarvameXan,aSvameXAByAMn,2
7228,kAma,kroXO,2
7229,Kaga,pannagAH,2
7230,mqga,xvipAH,2
7231,praBava,apyayO,2
7232,jarA,mqwyU,2
7233,canxra,AxiwyO,2
7234,gIwa,vAxyEH,2
7235,jarA,anwakO,2
7236,makara,kacCapAn,2
7237,Sawa,sahasrANAM,2
7238,vana,nirJare,2
7239,SuBa,pApayoH,2
7240,saMbanXi,suhqxaH,2
7241,mAwA,piwarO,2
7242,Soka,harRO,2
7243,xvA,wriMSaw,2
7244,jFAna,jFeyeRu,2
7245,BImasenan,arjunOn,2
7246,BImasenan,arjunO,2
7247,kAFcana,OxumbarAH,2
7248,maXu,sarpiRI,2
7249,pOra,jAnapaxAn,2
7250,Bakwa,vewanayoH,2
7251,pOra,jAnapaxAnAM,2
7252,XqRtaxyumnan,aBimanyuByAMn,2
7253,Sayana,AsanEH,2
7254,buxXi,inxriyANi,2
7255,sarga,pralayayoH,2
7256,uru,uxaraM,2
7257,praBava,apyaya,2
7258,yaxu,kOravAH,2
7259,carA,acarAn,2
7260,iwihAsa,purANaM,2
7261,kRuw,pipAse,2
7262,mqga,pakRiNaH,2
7263,BIman,arjunO,2
7264,vexa,pravAxAH,2
7265,vAk,manasI,2
7266,saMbanXi,bAnXavAn,2
7267,upamya,upaxeSawaH,2
7268,snAna,anulepanam,2
7269,kArya,akAryaM,2
7270,kUta,kapataM,2
7271,kqwa,akqwe,2
7272,pANdava,yAxavAH,2
7273,vAcya,avAcyaM,2
7274,loBa,mohAxiBiH,2
7275,sixXya,sixXyoH,2
7276,jafgama,ajafgamAH,2
7277,anujIvi,svajAwiByaH,2
7278,iwihAsa,upavexAH,2
7279,sawya,asawye,2
7280,sUwa,mAgaXO,2
7281,nara,xevAnAM,2
7282,nara,xevAH,2
7283,vqxXa,xurbalO,2
7284,svAhAkAra,namaskArO,2
7285,SraxXA,paviwraM,2
7286,AraNyaka,SAswrANi,2
7287,sawya,ArjavaM,2
7288,puwra,xArANAM,2
7289,kqRi,vaNikwvena,2
7290,Sabara,barbarAH,2
7291,AnXra,maxrakAH,2
7292,mAwA,piwroH,2
7293,bAla,vqxXeRu,2
7294,cara,acarANAM,2
7295,puwra,napwqNAm,2
7296,Xana,XArABiH,2
7297,nagara,upavane,2
7298,pura,uxyAneRu,2
7299,bala,vIryAByAM,2
7300,kadafga,xvArakANi,2
7301,kuSI,lavAn,2
7302,Awma,amAwyaH,2
7303,xeva,manuRyANAM,2
7304,Xana,XAnyena,2
7305,yoga,kRemaH,2
7306,brahma,kRawrasya,2
7307,brahma,kRawraM,2
7308,vAwa,uwpAwEH,2
7309,puNya,pApEH,2
7310,sAXu,asAXUn,2
7311,mAnuRa,xEvawe,2
7312,go,brAhmaNAH,2
7313,pOra,jAnapaxeRu,2
7314,Xarma,aXarmO,2
7315,xeSa,kAlaH,2
7316,arWa,XarmayoH,2
7317,buxXi,kRAnwiByAM,2
7318,piwq,pEwAmahaH,2
7319,xveRya,pApakaH,2
7320,maxa,kroXO,2
7321,kubja,kqSAH,2
7322,vaXa,banXanEH,2
7323,saMXi,vigrahakaH,2
7324,BANdAgAra,AyuXAgAraM,2
7325,pOra,jAnapaxaM,2
7326,sawkAra,saMskArAn,2
7327,Rgo,grAmawaH,2
7328,SIla,xoRAn,2
7329,aSvawara,garxaBAH,2
7330,aBaya,xakRiNEH,2
7331,kARTa,loRtEH,2
7332,SleRma,piwwAni,2
7333,anna,pAnena,2
7334,Siwa,pIwAni,2
7335,vewra,veNuBiH,2
7336,xeSa,kAlO,2
7337,yavana,kAmbojAH,2
7338,rAja,amAwyEH,2
7339,buxXi,pOruREH,2
7340,puwra,pOwraM,2
7341,loBa,amarRO,2
7342,kroXa,loBAw,2
7343,rUpa,xravyeNa,2
7344,Sruwi,Xarma,2
7345,xeva,manuRyeByaH,2
7346,jafGA,jaGanyAni,2
7347,patu,prajFaH,2
7348,siMha,vyAGrAH,2
7349,Kadga,BallUkAH,2
7350,Aya,vyayO,2
7351,Xarma,kAmayoH,2
7352,kRaya,uxayO,2
7353,Xarma,kAmO,2
7354,puwra,xAraM,2
7355,nara,nArAyaNO,2
7356,mAwA,piwqByAM,2
7357,sawya,aXikArO,2
7358,nakula,ulUkayoH,2
7359,nakula,ulUkO,2
7360,mArjAra,mURakO,2
7361,ulUka,nakulO,2
7362,saMbanXi,bAnXavAH,2
7363,xaMjAyA,pawyoH,2
7364,arWa,mAnAByAM,2
7365,xeva,asurAH,2
7366,suKa,xuHKe,2
7367,Bava,aBavO,2
7368,kAla,akAlO,2
7369,prawyuwWAna,aBivAxAByAM,2
7370,saMgraha,anugrahe,2
7371,anubanXa,vaXO,2
7372,Bexa,saMGAwayoH,2
7373,wrewA,xvAparayoH,2
7374,Uru,jAGanI,2
7375,Svan,mqgO,2
7376,upasWa,uxarayoH,2
7377,Soka,mohO,2
7378,sWAna,AsanAByAM,2
7379,go,brAhmaNa,2
7380,SiSna,vqRaNO,2
7381,ahaH,rAwrAn,2
7382,ganXarva,apsarasaH,2
7383,maruw,aSvinaH,2
